seq,timestamp_ms,red,ir,red_corrected,ir_corrected,time_diff
2381,182741,40955,100843,-73.47388778467743,98.40143583308564,16.0
2382,182773,40979,100811,-48.26029551934853,65.65841691225162,32.0
2383,182796,40988,100815,-38.65725295593853,69.07543287387348,23.0
2384,182800,40966,100822,-60.28716390568739,75.65196408181622,4.0
2389,182911,40958,100825,-67.3569412852146,77.34649448239665,31.0
2390,182927,40969,100827,-56.28837067508796,79.01495848976514,16.0
2391,182942,40971,100844,-54.13992776676781,95.53600832313,15.0
2393,182979,40968,100830,-56.76525912575821,80.45937891529543,17.0
2394,183011,40974,100846,-50.64244617932321,95.99960378129585,32.0
2396,183047,40968,100838,-55.87298455281223,86.89489687231556,16.0
2397,183063,40966,100858,-57.41902648652222,106.42955572889215,16.0
2398,183097,40972,100852,-51.17036568230883,100.1811276147208,34.0
2400,183130,40967,100853,-54.78234493197073,100.11919995098756,13.0
2403,183187,40981,100865,-40.389161758325855,110.4753086675613,17.0
2404,183203,40970,100880,-51.86477714640228,124.73871410028188,16.0
2405,183231,40956,100863,-65.32533609354654,107.16155104253971,28.0
2407,183275,40974,100861,-47.04959963954124,104.0089224293969,24.0
2408,183280,40965,100887,-55.81746231345542,129.4048821372169,5.0
2410,183330,40965,100885,-56.11363923734025,126.57253611734478,30.0
2411,183346,40977,100891,-43.0524183450222,131.74280371270834,16.0
2412,183362,40968,100877,-51.75195050454424,117.22577726931604,16.0
2413,183390,40965,100889,-54.4915449655797,128.54943946527314,28.0
2415,183426,40976,100905,-42.5863311425796,143.1091553661033,16.0
2418,183483,40963,100897,-54.96041456664592,133.1425688507464,17.0
2419,183516,40968,100900,-49.78458305600592,135.34155653793613,33.0
2420,183522,40961,100891,-56.70343752086524,125.7365505037668,6.0
2422,183560,40964,100879,-53.99920283497521,112.67909915408032,18.0
2427,183664,40961,100880,-56.09057444375238,110.67219238448872,24.0
2429,183715,40962,100882,-53.24299331617267,111.1919293731973,31.0
2432,183777,40946,100872,-68.83471307827621,99.83769883893876,22.0
2433,183794,40956,100852,-59.16617991682077,79.60637836439085,17.0
2434,183812,40959,100864,-55.5243668035908,90.75174903805336,18.0
2435,183829,40952,100848,-62.560524963256334,74.49211430205574,17.0
2436,183854,40966,100845,-47.881328824331256,71.21373279817256,25.0
2439,183919,40941,100843,-70.78836731729189,68.5517649495118,25.0
2440,183936,40948,100833,-65.22970160576335,58.31297376393691,17.0
2441,183954,40940,100834,-72.80345867390481,58.50055512789773,18.0
2442,183973,40955,100830,-57.42751626961736,53.84229031263089,19.0
2443,183985,40933,100842,-79.14396512104842,65.70152851262392,12.0
2445,184039,40943,100824,-68.04478525348539,47.53792956924414,34.0
2447,184075,40934,100814,-74.61413209301054,36.36811243722455,16.0
2448,184091,40940,100818,-68.64193295042172,40.33835988138419,16.0
2449,184107,40924,100809,-84.96731976018255,31.92461327514069,16.0
2450,184123,40930,100820,-79.53476515099402,43.03409360806669,16.0
2451,184146,40945,100814,-63.6704044386432,36.014189662006466,23.0
2452,184168,40939,100831,-69.91017901089245,52.77885557001277,22.0
2455,184234,40935,100821,-73.37770475921599,41.81391770526161,26.0
2456,184251,40934,100815,-73.56904641828714,35.65294519614968,17.0
2457,184268,40926,100839,-80.91218684273836,59.56281515792973,17.0
2458,184277,40921,100833,-85.45553431766096,53.29567476425453,9.0
2460,184337,40951,100828,-55.02420472889735,47.931830989302526,40.0
2462,184376,40942,100840,-62.55544537045495,59.29204646597367,19.0
2463,184394,40940,100844,-64.16947514192383,62.72544000777688,18.0
2464,184413,40940,100846,-63.818075570039575,64.36917180759485,19.0
2465,184429,40947,100855,-56.76217512505453,73.3406377669931,16.0
2466,184441,40938,100863,-65.72221261531992,81.01615149410253,12.0
2469,184520,40940,100863,-63.36950859261429,79.4549572039845,39.0
2471,184555,40944,100864,-58.93840580742347,79.46522734938445,15.0
2472,184571,40924,100889,-78.2305453619451,104.0063998561384,16.0
2473,184599,40940,100861,-61.96785097523191,75.55465095118608,28.0
2476,184644,40948,100861,-53.33336426807965,74.38591932749306,5.0
2478,184695,40940,100855,-60.31101624948992,67.57673394466237,31.0
2479,184711,40937,100849,-63.07580404400587,61.24216542426991,16.0
2480,184727,40939,100847,-60.9635687832462,58.808263778497725,16.0
2481,184750,40935,100839,-64.34881118185326,50.45063127534944,23.0
2482,184778,40936,100849,-63.05109540305634,60.11773360755733,28.0
2485,184836,40931,100840,-67.00026780079182,50.46383744537384,18.0
2486,184852,40927,100834,-70.8160889317791,44.27376699927046,16.0
2487,184868,40943,100845,-54.69546131256558,55.14885799670965,16.0
2488,184891,40931,100851,-66.53945619811266,60.55252909758228,23.0
2489,184903,40933,100855,-64.22879172620793,64.21838676735034,12.0
2492,184972,40939,100839,-57.09505119957228,47.369622044135895,29.0
2493,184989,40931,100837,-64.79048496126234,44.9932291539023,17.0
2494,185007,40931,100849,-64.80100405034234,57.147080265399886,18.0
2495,185023,40936,100844,-59.63188388613149,52.070479107729646,16.0
2496,185055,40944,100854,-50.99970358222243,61.22161636889757,32.0
2497,185067,40936,100841,-58.58614147881543,47.80464271343395,12.0
2500,185123,40927,100873,-66.41188927975077,79.0487933979581,16.0
2501,185155,40931,100885,-62.23230717365409,90.7090183003328,32.0
2502,185171,40898,100859,-94.49454173326065,64.25249416303623,16.0
2503,185187,40933,100865,-59.610716532758,69.87368058779161,16.0
2504,185216,40930,100870,-62.2642883973705,74.46194893489863,29.0
2505,185233,40930,100860,-61.912004799498696,64.21638520581097,17.0
2507,185278,40939,100871,-52.53346773190899,74.30468354399032,25.0
2509,185314,40923,100865,-68.18157442874642,67.5474994376638,16.0
2510,185330,40942,100890,-49.20747925092172,92.18286755704776,16.0
2511,185348,40929,100885,-61.98844981182656,86.8311231106282,18.0
2514,185410,40945,100885,-45.27495769217612,86.02015882479955,22.0
2515,185426,40937,100884,-52.67911553873016,84.08305248114287,16.0
2516,185442,40929,100879,-59.843849572445805,78.02008649450805,16.0
2517,185473,40927,100884,-61.71035258982052,83.54115846891845,31.0
2518,185496,40925,100890,-63.73413303814239,89.1781391621943,23.0
2519,185519,40923,100880,-65.2437565465093,78.48743845631668,23.0
2521,185546,40936,100882,-51.5050967382988,79.53012214086891,7.0
2523,185595,40929,100860,-57.71633406913411,56.81164658765467,29.0
2524,185613,40925,100871,-61.66873711553309,67.4187195764225,18.0
2525,185638,40924,100861,-62.55555713649457,57.419218535531066,25.0
2526,185653,40925,100852,-61.33840332022417,48.117754727969846,15.0
2529,185706,40927,100832,-58.79420499913345,27.31575232816377,13.0
2531,185743,40920,100842,-65.60158928852081,37.22047721863847,17.0
2532,185774,40923,100845,-60.84459645392603,39.55842063220027,31.0
2533,185785,40918,100870,-62.456962305368506,65.61434076465957,11.0
2535,185834,40927,100853,-56.62870560032949,46.145500210321735,29.0
2536,185853,40929,100862,-54.37403720479248,54.85990289674792,19.0
2538,185889,40912,100854,-70.61436407294437,46.442435089371976,16.0
2539,185905,40924,100848,-58.339767385050585,40.23035310139367,16.0
2540,185923,40925,100856,-57.07154368059325,47.979331523358816,18.0
2542,185981,40923,100856,-57.97214012530496,47.75905202187945,38.0
2542,185981,40923,100856,-61.40827607179419,50.48927872939324,0.0
2543,186001,40920,100857,-60.476541077391246,48.65129808667947,0.0
2544,186004,40914,100849,-66.12867196066964,40.46185748262131,3.0
2546,186059,40921,100866,-59.05500917568777,57.01212546215861,35.0
2547,186076,40923,100802,-56.66782039322332,-7.009059785936092,17.0
2548,186101,40905,100862,-74.32558546879258,52.62041901878624,25.0
2552,186177,40912,100873,-64.99352621792744,61.31313120635811,16.0
2553,186193,40879,100939,-97.51809314323285,126.66734340416794,16.0
2554,186209,40924,100862,-52.27003723391639,49.40978454099447,16.0
2555,186225,40921,100864,-55.008221604147856,51.14351347213439,16.0
2556,186241,40922,100834,-53.7527150525198,21.028573758618464,16.0
2557,186265,40931,100859,-44.59462055077432,45.80227373769696,24.0
2557,186265,40931,100859,-47.362379342764086,48.80689701617768,0.0
2558,186285,40927,100872,-48.44510616488431,58.51920553863206,0.0
2559,186305,40924,100871,-54.02188309139386,60.217305341792034,0.0
2560,186333,40908,100867,-66.84700327666056,52.68054109124558,28.0
2561,186349,40912,100881,-62.66319308503778,66.75339162561183,16.0
2562,186365,40907,100876,-67.37675641177326,61.60713935527132,16.0
2563,186387,40910,100873,-64.31253733974349,58.16260695929673,22.0
2564,186403,40916,100868,-58.18751653267906,52.75376266069751,16.0
2568,186486,40908,100840,-64.47418711029675,23.739209539197034,23.0
2569,186519,40914,100866,-58.28425868863387,49.49132979533877,33.0
2570,186521,40916,100887,-56.01111542290696,70.14390325850394,2.0
2573,186590,40916,100865,-54.8527973564821,47.4754839245367,29.0
2574,186617,40903,100857,-68.13354262493019,39.11191836596596,27.0
2575,186626,40920,100852,-50.847611340189445,33.97434828368305,9.0
2578,186693,40919,100855,-50.85527963229591,36.529248202316815,27.0
2579,186715,40918,100849,-51.358391098863294,30.29599746344878,22.0
2582,186782,40925,100874,-43.85662378605986,54.79093662928692,27.0
2583,186801,40911,100869,-57.51066503048023,49.76327351359717,19.0
2584,186818,40906,100845,-62.48094838826793,25.53333495170377,17.0
2585,186825,40940,100868,-28.178267497423988,48.23479319820699,7.0
2587,186877,40918,100857,-49.010504491224,36.79359406914426,32.0
2589,186913,40906,100872,-60.88877742359485,51.11577505752573,16.0
2590,186929,40898,100868,-68.66843944010166,46.78049504412775,16.0
2591,186945,40909,100862,-57.2014269098413,40.9686645058842,16.0
2592,186981,40892,100845,-73.33214859996485,23.791693314660787,36.0
2593,186990,40909,100865,-56.12610313817903,43.5055455804701,9.0
2595,187035,40914,100864,-51.28333036381325,41.96695065952877,25.0
2598,187090,40907,100859,-57.51252743456943,36.463518193663006,15.0
2599,187106,40920,100869,-43.8848539266828,46.04639610351612,16.0
2600,187123,40899,100864,-64.34506270930139,40.74938880208981,17.0
2602,187184,40885,100855,-78.4034799057734,31.87572355246045,41.0
2604,187209,40898,100854,-64.50247672130845,30.406684226251983,5.0
2606,187245,40894,100852,-67.416646497337,28.442575350423724,16.0
2607,187277,40895,100857,-66.47299276362882,33.115642426371096,32.0
2608,187300,40887,100840,-74.12681699848441,16.288621765414142,23.0
2609,187312,40889,100849,-71.6842396978924,25.1445662138603,12.0
2611,187351,40900,100839,-59.97564389149222,14.844874762945308,19.0
2613,187394,40888,100855,-71.34944850301204,30.584270442155475,23.0
2614,187410,40886,100822,-73.13978638182604,-2.2787230472785533,16.0
2615,187426,40888,100825,-70.5313757664078,0.5806071761093368,16.0
2616,187463,40883,100844,-75.38026260269682,19.416717756409906,37.0
2617,187468,40885,100826,-73.0461301191565,1.399066800910789,5.0
2620,187524,40874,100795,-82.83617518708954,-29.776210300258,16.0
2621,187555,40879,100779,-77.3624570815622,-45.32251715195292,31.0
2622,187571,40879,100784,-77.2768951492403,-40.04793380202308,16.0
2623,187600,40874,100775,-81.80158682263544,-48.85865643487798,29.0
2625,187629,40867,100776,-87.86469255188439,-47.47332979587528,9.0
2629,187706,40853,100775,-99.1538460242293,-47.66218021560051,17.0
2632,187768,40867,100778,-85.4869188220706,-43.47655100769851,22.0
2636,187859,40863,100771,-87.50403898545743,-49.217120049807846,31.0
2637,187875,40855,100745,-94.58786117349764,-75.0019400596782,16.0
2638,187900,40860,100777,-88.75452516714101,-42.767780801161344,25.0
2639,187910,40879,100764,-69.29877150644768,-55.4697692453228,10.0
2641,187963,40858,100773,-88.96592235621081,-46.19993491020795,33.0
2642,187968,40846,100770,-100.42911864225684,-48.99824936282384,5.0
2644,188005,40858,100775,-87.39038143533716,-44.01075760857278,17.0
2645,188041,40860,100769,-85.82139812075832,-49.57669270945623,36.0
2646,188063,40869,100792,-76.509126995786,-26.59683799931069,22.0
2647,188073,40851,100788,-94.07019660134736,-30.52328299002309,10.0
2651,188152,40866,100792,-77.40372171794596,-25.81195330055145,19.0
2652,188168,40843,100776,-99.95907160568018,-41.5971679213542,16.0
2653,188185,40851,100793,-91.44767500558748,-24.500247363338207,17.0
2654,188212,40842,100799,-100.26585575935736,-18.32235850757336,27.0
2656,188247,40860,100794,-81.50676981484888,-22.98958872126117,15.0
2658,188298,40858,100789,-82.55064791078699,-27.78434661461701,31.0
2659,188314,40881,100802,-59.23101778619883,-14.94940667261224,16.0
2660,188337,40864,100798,-75.89780141335046,-18.681911822802565,23.0
2661,188364,40859,100789,-80.23862805388555,-27.701248021941467,27.0
2663,188400,40860,100787,-78.30333300692536,-29.59495286208765,16.0
2665,188438,40860,100794,-77.82976229493161,-21.84486138237712,18.0
2666,188456,40860,100768,-77.78788170298522,-47.70998204493903,18.0
2667,188472,40856,100786,-81.31190814610952,-29.831913370189064,16.0
2668,188497,40853,100783,-83.66770176240851,-32.32700226451852,25.0
2669,188516,40859,100778,-77.19525661779699,-37.43500567694228,19.0
2671,188558,40852,100783,-83.44484658273772,-32.280468064455484,22.0
2672,188581,40845,100786,-90.21851065080187,-28.72904327568075,23.0
2673,188592,40857,100796,-77.92126914628346,-18.757704161707444,11.0
2675,188639,40854,100802,-80.04762974550773,-13.045076901082016,27.0
2677,188683,40849,100789,-84.0487768199995,-25.589241160606477,24.0
2679,188722,40850,100796,-83.17927935521998,-18.647730466401484,19.0
2680,188739,40843,100826,-88.95396660497838,11.546251701261715,17.0
2681,188757,40853,100798,-79.32750920965577,-16.150538821003003,18.0
2682,188775,40854,100781,-77.82519163813991,-33.14853635588838,18.0
2683,188787,40842,100781,-89.24308670889809,-33.03900235475276,12.0
2685,188830,40854,100786,-75.91312724713403,-27.839583814964826,23.0
2687,188876,40839,100794,-90.26118523001446,-19.78529400382302,26.0
2688,188898,40841,100785,-87.948223105933,-28.85809950868474,22.0
2689,188914,40835,100786,-93.76130511787804,-27.530249086963927,16.0
2690,188932,40856,100777,-72.45321476114692,-36.21057393856105,18.0
2691,188957,40851,100777,-77.865161565243,-36.112281592159846,25.0
2692,188971,40834,100803,-94.6974181289116,-10.084057040560632,14.0
2694,189019,40847,100795,-80.6034292501555,-17.82649476198661,28.0
2696,189058,40846,100801,-79.3162279023481,-11.867493527640576,19.0
2697,189076,40836,100799,-88.74279298878466,-13.521433503593258,18.0
2698,189091,40843,100812,-81.35898994824046,-0.5396597846647924,15.0
2700,189136,40846,100821,-77.76259798977553,8.279205175371045,25.0
2702,189179,40842,100824,-81.5018615063994,11.445481714420753,23.0
2703,189195,40851,100817,-72.05585974043699,4.368381395561299,16.0
2704,189211,40849,100829,-74.39125833933059,16.193699566081015,16.0
2705,189227,40836,100808,-86.18571192129792,-5.111936158429538,16.0
2706,189256,40841,100808,-80.90052156503958,-4.930976938048124,29.0
2707,189278,40849,100804,-72.5607803155792,-8.824265291629725,22.0
2710,189334,40830,100787,-90.20662341035506,-25.914649330397665,16.0
2711,189350,40841,100770,-78.78926316743886,-42.39066161485579,16.0
2712,189366,40849,100792,-70.74793524817198,-20.25567427018442,16.0
2713,189392,40843,100783,-75.88500446349616,-29.29879478132387,26.0
2714,189408,40829,100780,-89.1704413043104,-32.2496441114804,16.0
2717,189479,40831,100765,-86.8419389939361,-46.41985328076956,31.0
2718,189495,40867,100766,-50.49525906754047,-45.10401257407585,16.0
2719,189511,40853,100771,-64.29494431263672,-39.88146475498801,16.0
2720,189534,40840,100776,-76.48197407035971,-34.91261180290321,23.0
2721,189564,40837,100775,-79.0226683529341,-35.86724251335805,30.0
2723,189588,40830,100769,-85.36089382239152,-41.55504277678096,4.0
2726,189660,40825,100768,-88.95181438103512,-42.46930171499806,32.0
2727,189676,40815,100776,-98.04507435512608,-34.35433539513516,16.0
2728,189701,40817,100757,-96.0434785497534,-52.84745814941042,25.0
2730,189740,40827,100778,-85.49450940034238,-31.386850399196163,19.0
2732,189779,40830,100771,-81.31722363361126,-38.15093134381016,19.0
2733,189795,40824,100771,-86.30352107518067,-38.06554850407972,16.0
2734,189811,40829,100772,-80.8783542276696,-36.74815448900457,16.0
2735,189827,40833,100774,-77.6547509659079,-34.59384875178545,16.0
2736,189850,40813,100776,-96.98549280403336,-32.35438688198081,23.0
2737,189880,40836,100789,-73.65163607066415,-19.315386294825448,30.0
2739,189913,40824,100769,-84.93263821245844,-38.949784596300105,13.0
2741,189950,40829,100765,-79.40714943052569,-42.87993835126074,17.0
2742,189972,40834,100784,-73.56568937813688,-23.602760032042504,22.0
2744,190019,40819,100771,-84.1160077402601,-34.23549455749162,27.0
2746,190062,40821,100787,-81.31680056305777,-18.013795499282423,23.0
2747,190078,40825,100777,-79.54676960219344,-29.48499585954008,16.0
2748,190094,40823,100766,-81.1521185193907,-40.29062722692791,16.0
2749,190110,40828,100743,-75.78444069200317,-62.98223043747888,16.0
2750,190129,40814,100757,-89.34860125375248,-48.74537563198422,19.0
2752,190174,40823,100770,-79.54337407283141,-35.489462921697424,25.0
2754,190210,40822,100752,-84.5439668948659,-55.07579429301549,16.0
2754,190210,40822,100752,-79.8449755528111,-52.87079300289914,0.0
2755,190230,40831,100767,-75.21401726499568,-39.68849170742859,0.0
2757,190269,40808,100794,-92.54650007388452,-10.901212932274843,19.0
2759,190323,40816,100777,-83.43137213032709,-27.47686731565389,34.0
2761,190366,40823,100781,-76.38005575945513,-23.05939092048661,23.0
2762,190382,40828,100790,-70.63615126072108,-13.948126594518268,16.0
2763,190398,40832,100796,-66.31764764744683,-7.820450056292717,16.0
2764,190414,40824,100797,-74.27703259434216,-6.7125067401628025,16.0
2765,190430,40819,100786,-78.92026427297527,-17.598273326905073,16.0
2766,190457,40817,100786,-80.04080129188965,-17.658644431667177,27.0
2768,190494,40823,100787,-73.38157068193489,-16.5745428812382,17.0
2770,190530,40819,100791,-76.86049835254919,-12.474453508542489,16.0
2771,190562,40817,100806,-78.48133965098006,2.3226719574015986,32.0
2772,190578,40804,100798,-90.63725464509872,-5.434691982131287,16.0
2775,190629,40820,100803,-74.11057944583276,-0.7028495415678297,11.0
2777,190681,40826,100798,-67.00979577154001,-4.835121222048393,32.0
2778,190697,40824,100781,-68.77154368245351,-22.232876386071045,16.0
2779,190713,40822,100797,-70.37426553481099,-6.491049855516296,16.0
2780,190728,40823,100792,-69.35805629414652,-11.282308834144605,15.0
2782,190780,40812,100797,-79.48494998345424,-5.958857424967197,32.0
2784,190818,40818,100773,-71.4587344966231,-30.130640468079385,18.0
2785,190834,40820,100780,-68.90002055242836,-22.98736291011226,16.0
2786,190850,40826,100774,-63.40299923095696,-28.52874202898609,16.0
2787,190881,40817,100760,-71.72443262640145,-42.24205890515672,31.0
2788,190894,40777,100756,-111.12335687817011,-46.0995115612615,13.0
2790,190935,40807,100731,-80.68686364032465,-70.49114663294009,21.0
2792,190985,40800,100719,-87.4633491260554,-81.79972268075034,30.0
2793,191001,40815,100714,-72.18695051081454,-86.14157283012,16.0
2794,191017,40819,100712,-68.29967826097183,-87.37684657286049,16.0
2795,191042,40794,100711,-92.1373976695458,-88.06651994493981,25.0
2797,191083,40800,100713,-84.43965317760932,-85.34342681906949,21.0
2799,191119,40801,100715,-82.25161251425875,-82.30135167862943,16.0
2800,191135,40793,100703,-89.28983317097156,-94.11560846282708,16.0
2801,191151,40800,100717,-81.8708305956184,-79.85647365620032,16.0
2802,191183,40795,100712,-86.46517892551566,-84.1266111468025,32.0
2803,191204,40797,100671,-84.15379343528201,-124.59767015650066,21.0
2806,191257,40793,100701,-87.07644825841382,-93.54530196793714,13.0
2808,191293,40802,100690,-77.0482147708452,-103.27902280482068,16.0
2809,191309,40787,100675,-91.09409616522493,-117.96107342860132,16.0
2810,191328,40782,100688,-95.32259708353212,-104.7168138418537,19.0
2812,191379,40790,100673,-85.92436364447236,-118.55071144792616,31.0
2814,191408,40791,100689,-84.56929724442236,-101.85849122875932,9.0
2816,191459,40787,100694,-87.45381415982125,-95.10550668919517,31.0
2817,191475,40800,100689,-73.7048439007084,-100.02235924060008,16.0
2818,191493,40794,100687,-79.02561721156886,-101.64225424874832,18.0
2821,191558,40779,100672,-92.59054377363351,-114.05296900829404,25.0
2822,191574,40785,100671,-86.30370035991888,-114.98518067437848,16.0
2823,191590,40779,100683,-91.18526299126437,-102.871995120972,16.0
2824,191613,40786,100682,-83.92406556799565,-103.72002524221296,23.0
2825,191629,40767,100687,-102.625702123959,-97.26363379729742,16.0
2826,191664,40778,100657,-91.15160689174527,-126.72642216055443,35.0
2827,191677,40780,100660,-88.51083468326647,-123.10595790043467,13.0
2830,191733,40777,100646,-88.70825624000975,-135.20663809304455,16.0
2831,191752,40779,100653,-86.64271495925502,-128.11239865813204,19.0
2832,191784,40772,100640,-92.07381073734176,-140.22972488632254,32.0
2833,191790,40770,100595,-93.44296469809038,-184.21755759631063,6.0
2835,191829,40757,100661,-104.95688964383372,-116.91511821010153,19.0
2837,191888,40781,100653,-81.45982588261639,-123.77404460089622,39.0
2838,191904,40791,100638,-71.02904494399165,-137.59931119132702,16.0
2839,191920,40770,100634,-91.42559087151706,-141.06181785150835,16.0
2840,191931,40779,100654,-81.61701094387305,-120.50753372470228,11.0
2842,191978,40786,100672,-71.74942516335868,-101.27806360661852,27.0
2844,192014,40797,100685,-60.46141649064529,-87.47195883388275,16.0
2845,192030,40794,100684,-60.7060890428646,-86.3265856023103,16.0
2846,192061,40783,100709,-78.01525032166143,-63.34416515957965,31.0
2847,192083,40812,100714,-48.06294372533622,-59.64482350517814,22.0
2848,192106,40812,100747,-47.06246013340551,-25.17456602453719,23.0
2851,192165,40825,100744,-32.091472322498475,-27.06469717363393,19.0
2852,192181,40821,100750,-33.193237026616835,-22.25866952389617,16.0
2853,192197,40825,100765,-32.024133461993344,-8.617029551285746,16.0
2854,192213,40820,100763,-37.069929049805786,-9.502756195497842,16.0
2856,192261,40816,100758,-37.99687611029994,-11.833408923824557,28.0
2857,192282,40814,100751,-39.79867610201856,-19.02143718744185,21.0
2860,192338,40818,100745,-35.83927156735245,-24.723882961945183,16.0
